value,name
http://dbpedia.org/resource/Walter_Lippmann,Walter Lippmann
http://dbpedia.org/resource/Charles_Gramlich,Charles Gramlich
http://dbpedia.org/resource/Charles_Gramlich,Charles A. Gramlich
http://dbpedia.org/resource/Chris_Bohjalian,Chris Bohjalian
http://dbpedia.org/resource/Diane_Mott_Davidson,Diane Mott Davidson
http://dbpedia.org/resource/Glenn_Chadbourne,Glenn Chadbourne
http://dbpedia.org/resource/Jean_Sasson,Jean Sasson
http://dbpedia.org/resource/Jean_Sasson,Jean P. Sasson
http://dbpedia.org/resource/Jeffrey_Ford,Jeffrey Ford
http://dbpedia.org/resource/Jewell_Parker_Rhodes,Jewell Parker Rhodes
http://dbpedia.org/resource/Joyce_Meyer,Joyce Meyer
http://dbpedia.org/resource/Julie_Garwood,Julie Garwood
http://dbpedia.org/resource/Kathleen_Baldwin_(novelist),Kathleen Baldwin
http://dbpedia.org/resource/Larry_Brody,Larry Brody
http://dbpedia.org/resource/Mary_Roach,Mary Roach
http://dbpedia.org/resource/Micah_Nathan,Micah Nathan
http://dbpedia.org/resource/Michele_Wallace,Michele Wallace
http://dbpedia.org/resource/Michele_Wallace,Michele Faith Wallace
http://dbpedia.org/resource/Patrick_Carman,Patrick Carman
http://dbpedia.org/resource/Alec_Sokolow,Alec Sokolow
http://dbpedia.org/resource/Sharyn_McCrumb,Sharyn McCrumb
http://dbpedia.org/resource/Arthur_Stanley_Riggs,Arthur Stanley Riggs
http://dbpedia.org/resource/Ben_Lerner,Ben Lerner
http://dbpedia.org/resource/Bruce_Catton,Bruce Catton
http://dbpedia.org/resource/Carol_Baum,Carol Baum
http://dbpedia.org/resource/Carolyn_Zane,Carolyn Zane
http://dbpedia.org/resource/Carolyn_Zane,Carolyn Pizzuti
http://dbpedia.org/resource/Clare_Vanderpool,Clare Vanderpool
http://dbpedia.org/resource/Dan_Schneider_(writer),Dan Schneider
http://dbpedia.org/resource/David_S._Dorfman,David S. Dorfman
http://dbpedia.org/resource/F._Scott_Fitzgerald,F. Scott Fitzgerald
http://dbpedia.org/resource/Faye_Kellerman,Faye Kellerman
http://dbpedia.org/resource/Florence_Parry_Heide,Florence Parry Heide
http://dbpedia.org/resource/Francis_Parkman,Francis Parkman
http://dbpedia.org/resource/Gene_L._Coon,Gene L. Coon
http://dbpedia.org/resource/Glenway_Wescott,Glenway Wescott
http://dbpedia.org/resource/Gloria_Sawai,Gloria Sawai
http://dbpedia.org/resource/Harold_Davis_(photographer),Harold Davis
http://dbpedia.org/resource/Henry_Baum,Henry Baum
http://dbpedia.org/resource/Irving_Shulman,Irving Shulman
http://dbpedia.org/resource/Jaclyn_Reding,Jaclyn Reding
http://dbpedia.org/resource/Jay_Wright_(poet),Jay Wright
http://dbpedia.org/resource/Jeffrey_Overstreet,Jeffrey Overstreet
http://dbpedia.org/resource/John_D._MacDonald,John D. MacDonald
http://dbpedia.org/resource/Jonathan_Goldstein_(author),Jonathan Goldstein
http://dbpedia.org/resource/Josh_Weinstein,Josh Weinstein
http://dbpedia.org/resource/Judith_Merkle_Riley,Judith Merkle Riley
http://dbpedia.org/resource/Justin_Miller_(attorney_and_professor),Justin Miller
http://dbpedia.org/resource/Larry_Brown_(author),Larry Brown
http://dbpedia.org/resource/Lesser_Samuels,Lesser Samuels
http://dbpedia.org/resource/A._Scott_Berg,A. Scott Berg
http://dbpedia.org/resource/Mark_Katzman,Mark Katzman
http://dbpedia.org/resource/Alice_Randall,Alice Randall
http://dbpedia.org/resource/Alisa_Valdes,Alisa Valdes
http://dbpedia.org/resource/Allan_Cole,Allan Cole
http://dbpedia.org/resource/Amelia_Atwater-Rhodes,Amelia Atwater-Rhodes
http://dbpedia.org/resource/Amy_Alkon,Amy Alkon
http://dbpedia.org/resource/Andrew_R._Heinze,Andrew R. Heinze
http://dbpedia.org/resource/Melisa_Wallack,Melisa Wallack
http://dbpedia.org/resource/Mercedes_de_Acosta,Mercedes de Acosta
http://dbpedia.org/resource/Benjamin_Rosenbaum,Benjamin Rosenbaum
http://dbpedia.org/resource/Bob_Marley_(comedian),Bob Marley
http://dbpedia.org/resource/Brian_James_Freeman,Brian James Freeman
http://dbpedia.org/resource/Brian_James_Freeman,Brian Freeman
http://dbpedia.org/resource/Brian_Keene,Brian Keene
http://dbpedia.org/resource/Brian_Torrey_Scott,Brian Torrey Scott
http://dbpedia.org/resource/N._Richard_Nash,N. Richard Nash
http://dbpedia.org/resource/Carl_Hancock_Rux,Carl Hancock Rux
http://dbpedia.org/resource/Cheryl_Lanham,Cheryl Lanham Arguile
http://dbpedia.org/resource/Cheryl_Lanham,Emily Brightwell
http://dbpedia.org/resource/Chet_Raymo,Chet Raymo
http://dbpedia.org/resource/Nick_Lyon,Nick Lyon
http://dbpedia.org/resource/Chris_Crutcher,Chris Crutcher
http://dbpedia.org/resource/Chris_Mooney_(journalist),Chris Mooney
http://dbpedia.org/resource/Christopher_Golden,Christopher Golden
http://dbpedia.org/resource/Christopher_Largen,Christopher Largen
http://dbpedia.org/resource/Coleman_Barks,Coleman Barks
http://dbpedia.org/resource/Craig_Clevenger,Craig Clevenger
http://dbpedia.org/resource/D._Harlan_Wilson,D. Harlan Wilson
http://dbpedia.org/resource/Dan_Chaon,Dan Chaon
http://dbpedia.org/resource/Dana_Stabenow,Dana Stabenow
http://dbpedia.org/resource/Daniel_Wallace_(author),Daniel Wallace
http://dbpedia.org/resource/David_A._Kessler,David Aaron Kessler
http://dbpedia.org/resource/David_Fury,David Fury
http://dbpedia.org/resource/David_Ignatius,David Ignatius
http://dbpedia.org/resource/Diane_Ackerman,Diane Ackerman
http://dbpedia.org/resource/Donn_Pearce,Donn Pearce
http://dbpedia.org/resource/Douglas_Clegg,Douglas Clegg
http://dbpedia.org/resource/Elizabeth_Bear,Elizabeth Bear
http://dbpedia.org/resource/Ellen_Datlow,Ellen Datlow
http://dbpedia.org/resource/Peter_Townsend_Barlow,Peter Townsend Barlow
http://dbpedia.org/resource/Eric_Marcus,Eric Marcus
http://dbpedia.org/resource/Eric_Van_Lustbader,Eric Van Lustbader
http://dbpedia.org/resource/Gary_K._Wolf,Gary K. Wolf
http://dbpedia.org/resource/Gerard_Jones,Gerard Jones
http://dbpedia.org/resource/Glendon_Swarthout,Glendon Swarthout
http://dbpedia.org/resource/Graham_Salisbury,Graham Salisbury
http://dbpedia.org/resource/Greg_Behrendt,Greg Behrendt
http://dbpedia.org/resource/Holly_Black,Holly Black
http://dbpedia.org/resource/Howard_V._Hendrix,Howard V. Hendrix
http://dbpedia.org/resource/Howard_V._Hendrix,Howard Vincent Hendrix
http://dbpedia.org/resource/Richard_Stites,Richard Stites
http://dbpedia.org/resource/Ivan_Doig,Ivan Doig
http://dbpedia.org/resource/Ivan_Doig,Ivan Clark Doig
http://dbpedia.org/resource/Jack_Gantos,Jack Gantos
http://dbpedia.org/resource/Jackie_Diamond_Hyman,Jackie Diamond Hyman
http://dbpedia.org/resource/Jackie_Diamond_Hyman,Jackie Diamond Hyman Wilson
http://dbpedia.org/resource/Robert_Adams_(science_fiction_writer),Robert Adams
http://dbpedia.org/resource/James_D._Macdonald,James D. Macdonald
http://dbpedia.org/resource/Jan_Brett,Jan Brett
http://dbpedia.org/resource/Jane_McGonigal,Jane McGonigal
http://dbpedia.org/resource/Janet_Tashjian,Janet Tashjian
http://dbpedia.org/resource/Jay_Parini,Jay Parini
http://dbpedia.org/resource/Jennifer_Greene,Jennifer Greene
http://dbpedia.org/resource/Jennifer_Greene,Alison Hart
http://dbpedia.org/resource/Robert_V._Remini,Robert V. Remini
http://dbpedia.org/resource/Jim_Knipfel,Jim Knipfel
http://dbpedia.org/resource/Joan_Murray,Joan Murray
http://dbpedia.org/resource/Jodi_Picoult,Jodi Picoult
http://dbpedia.org/resource/Joe_R._Lansdale,Joe R. Lansdale
http://dbpedia.org/resource/Joe_Weil,Joe Weil
http://dbpedia.org/resource/Joe_Weil,Joseph D. Weil
http://dbpedia.org/resource/John_D._Harvey,John D. Harvey
http://dbpedia.org/resource/Joni_Eareckson_Tada,Joni Eareckson Tada
http://dbpedia.org/resource/Joshua_Cohen_(writer),Joshua Cohen
http://dbpedia.org/resource/Karen_Marie_Moning,Karen Marie Moning
http://dbpedia.org/resource/Karrine_Steffans,Karrine Steffans
http://dbpedia.org/resource/Kathleen_Eagle,Kathleen Eagle
http://dbpedia.org/resource/Kelly_Link,Kelly Link
http://dbpedia.org/resource/Kent_Haruf,Kent Haruf
http://dbpedia.org/resource/Kevin_VanHook,Kevin VanHook
http://dbpedia.org/resource/L._J._Smith_(author),L. J. Smith
http://dbpedia.org/resource/Shelby_Foote,Shelby Foote
http://dbpedia.org/resource/Lois_Duncan,Lois Duncan
http://dbpedia.org/resource/Lorenzo_Carcaterra,Lorenzo Carcaterra
http://dbpedia.org/resource/Louise_Hay,Louise Hay
http://dbpedia.org/resource/Louise_Hay,Louise L. Hay
http://dbpedia.org/resource/Marc_Acito,Marc Acito
http://dbpedia.org/resource/Marilyn_Kaye,Marilyn Kaye
http://dbpedia.org/resource/Mark_Doty,Mark Doty
http://dbpedia.org/resource/Mary_Castillo,Mary Castillo
http://dbpedia.org/resource/Matt_Vogel_(puppeteer),Matt Vogel
http://dbpedia.org/resource/Maxine_Kumin,Maxine Kumin
http://dbpedia.org/resource/Megan_McDonald,Megan McDonald
http://dbpedia.org/resource/Michael_Chorost,Michael Chorost
http://dbpedia.org/resource/Michele_Jaffe,Michele Jaffe
http://dbpedia.org/resource/Michelle_Tea,Michelle Tea
http://dbpedia.org/resource/Stacy_Schiff,Stacy Schiff
http://dbpedia.org/resource/Steven_Brill_(scriptwriter),Steven Brill
http://dbpedia.org/resource/N._Katherine_Hayles,N. Katherine Hayles
http://dbpedia.org/resource/Nancy_Holder,Nancy Holder
http://dbpedia.org/resource/Norm_Augustinus,Norm Augustinus
http://dbpedia.org/resource/Norman_Partridge,Norman Partridge
http://dbpedia.org/resource/Paul_Di_Filippo,Paul Di Filippo
http://dbpedia.org/resource/Paul_Fleischman,Paul Fleischman
http://dbpedia.org/resource/Paul_Polansky,Paul Polansky
http://dbpedia.org/resource/Richard_A._Knaak,Richard A. Knaak
http://dbpedia.org/resource/Richard_Paul_Evans,Richard Paul Evans
http://dbpedia.org/resource/Richard_Schickel,Richard Schickel
http://dbpedia.org/resource/Thomas_Fleming_(historian),Thomas Fleming
http://dbpedia.org/resource/Robert_Ardrey,Robert Ardrey
http://dbpedia.org/resource/Robert_Sabuda,Robert Sabuda
http://dbpedia.org/resource/Tim_Cahill_(writer),Tim Cahill
http://dbpedia.org/resource/Sandra_Kitt,Sandra Kitt
http://dbpedia.org/resource/Sheela_Lambert,Sheela Lambert
http://dbpedia.org/resource/Steve_Berry_(novelist),Steve Berry
http://dbpedia.org/resource/Stuart_Woods,Stuart Woods
http://dbpedia.org/resource/Sue_Monk_Kidd,Sue Monk Kidd
http://dbpedia.org/resource/Vivek_Tiwary,Vivek Tiwary
http://dbpedia.org/resource/Vivek_Tiwary,Vivek J. Tiwary
http://dbpedia.org/resource/Tananarive_Due,Tananarive Due
http://dbpedia.org/resource/Walter_Dean_Myers,Walter Dean Myers
http://dbpedia.org/resource/Todd_Holoubek,Todd Holoubek
http://dbpedia.org/resource/William_Gilmore_Simms,William Gilmore Simms
http://dbpedia.org/resource/Tony_Evans_(radio),Tony Evans
http://dbpedia.org/resource/William_Wright_(author),William Wright
http://dbpedia.org/resource/Zane_Grey,Zane Grey
http://dbpedia.org/resource/Vince_Flynn,Vince Flynn
http://dbpedia.org/resource/Warren_Murphy,Warren Murphy
http://dbpedia.org/resource/Wheeler_Winston_Dixon,Wheeler Winston Dixon
http://dbpedia.org/resource/Alex_Grecian,Alex Grecian
http://dbpedia.org/resource/Alexis_De_Veaux,Alexis De Veaux
http://dbpedia.org/resource/Amelia_Gray,Amelia Gray
http://dbpedia.org/resource/Anna_Banks,Anna Banks
http://dbpedia.org/resource/Aryeh_Lev_Stollman,Aryeh Lev Stollman
http://dbpedia.org/resource/Charlotte_Dean,Charlotte Dean
http://dbpedia.org/resource/Colleen_Hoover,Colleen Hoover
http://dbpedia.org/resource/Cristy_Road,Cristy Road
http://dbpedia.org/resource/Cristy_Road,Cristy C. Road
http://dbpedia.org/resource/Glenn_Cooper,Glenn Cooper
http://dbpedia.org/resource/Jason_Landry,Jason Landry
http://dbpedia.org/resource/Jim_George_(author),Jim George
http://dbpedia.org/resource/John_R._Hall_(author),John R. Hall
http://dbpedia.org/resource/John_R._Hall_(author),Dr. John R. Hall
http://dbpedia.org/resource/Marion_Lignana_Rosenberg,Marion Lignana Rosenberg
http://dbpedia.org/resource/Meilin_Miranda,Meilin Miranda
http://dbpedia.org/resource/Meilin_Miranda,Lynn Siprelle
http://dbpedia.org/resource/Molly_Antopol,Molly Antopol
http://dbpedia.org/resource/Paco_Ahlgren,Paco Ahlgren
http://dbpedia.org/resource/Raffy_Cortina,Raffy Cortina
http://dbpedia.org/resource/Raffy_Cortina,Rafael Cortina
http://dbpedia.org/resource/Reed_Farrel_Coleman,Reed Farrel Coleman
http://dbpedia.org/resource/Robert_Westfield,Robert Westfield
http://dbpedia.org/resource/T._Zachary_Cotler,T. Zachary Cotler
http://dbpedia.org/resource/Vanessa_Diffenbaugh,Vanessa Diffenbaugh
http://dbpedia.org/resource/Victoria_Mixon,Victoria Mixon
http://dbpedia.org/resource/Victoria_Mixon,A. Victoria Mixon
http://dbpedia.org/resource/Aaron_Becker,Aaron Becker
http://dbpedia.org/resource/Alissa_Quart,Alissa Quart
http://dbpedia.org/resource/Anne_Everett,Anne Everett
http://dbpedia.org/resource/Brendon_Burchard,Brendon Burchard
http://dbpedia.org/resource/Chelsea_Martin,Chelsea Martin
http://dbpedia.org/resource/Claire_Vaye_Watkins,Claire Vaye Watkins
http://dbpedia.org/resource/Craig_Czury,Craig Czury
http://dbpedia.org/resource/Craig_McDonald,Craig McDonald
http://dbpedia.org/resource/David_Gonzalez_(journalist),David Gonzalez
http://dbpedia.org/resource/David_Ollier_Weber,David Ollier Weber
http://dbpedia.org/resource/Deborah_Coonts,Deborah Coonts
http://dbpedia.org/resource/Hardy_Haberman,Hardy Haberman
http://dbpedia.org/resource/Hardy_Haberman,Hardy Kemp Haberman
http://dbpedia.org/resource/JD_Scott,JD Scott
http://dbpedia.org/resource/Jennifer_Armentrout,Jennifer Armentrout
http://dbpedia.org/resource/Jennifer_Armentrout,Jennifer L. Armentrout
http://dbpedia.org/resource/Kris_Radish,Kris Radish
http://dbpedia.org/resource/Kristine_Kershul,Kristine Kershul
http://dbpedia.org/resource/Laura_J._Snyder,Laura J. Snyder
http://dbpedia.org/resource/Laura_Sims,Laura Sims
http://dbpedia.org/resource/Leigh_Newman,Leigh Newman
http://dbpedia.org/resource/Marcia_Falk,Marcia Falk
http://dbpedia.org/resource/Pierce_Brown,Pierce Brown
http://dbpedia.org/resource/Raquel_Cepeda,Raquel Cepeda
http://dbpedia.org/resource/Reba_White_Williams,Reba White Williams
http://dbpedia.org/resource/Rebecca_Gayle_Howell,Rebecca Gayle Howell
http://dbpedia.org/resource/Roxane_Gay,Roxane Gay
http://dbpedia.org/resource/Sarah_Addison_Allen,Sarah Addison Allen
http://dbpedia.org/resource/Serena_B._Miller,Serena B. Miller
http://dbpedia.org/resource/Sofia_Samatar,Sofia Samatar
http://dbpedia.org/resource/Sue_Fliess,Sue Fliess
http://dbpedia.org/resource/Tina_Connolly,Tina Connolly
http://dbpedia.org/resource/Anne_Edwards,Anne Edwards
http://dbpedia.org/resource/Carl_Macek,Carl Macek
http://dbpedia.org/resource/David_Fitzgerald_(author),David Fitzgerald
http://dbpedia.org/resource/David_Paton_(ophthalmologist),David Paton
http://dbpedia.org/resource/David_Paton_(ophthalmologist),"David Paton, MD"
http://dbpedia.org/resource/Dwight_Garner_(critic),Dwight Garner
http://dbpedia.org/resource/E._F._Bleiler,E. F. Bleiler
http://dbpedia.org/resource/Elizabeth_Armstrong_Reed,Elizabeth Armstrong Reed
http://dbpedia.org/resource/Elizabeth_Armstrong_Reed,Sophia Elizabeth Armstrong Reed
http://dbpedia.org/resource/Elizabeth_George_Speare,Elizabeth George Speare
http://dbpedia.org/resource/Greg_Miller_(poet),Greg Miller
http://dbpedia.org/resource/Harry_Forrester_(coach),Harry Forrester
http://dbpedia.org/resource/Harry_Forrester_(coach),Harry Conway Forrester
http://dbpedia.org/resource/John_Donovan_(writer),John Donovan
http://dbpedia.org/resource/Keith_Robertson_(writer),Keith Robertson
http://dbpedia.org/resource/Lucullus_Virgil_McWhorter,Lucullus Virgil McWhorter
http://dbpedia.org/resource/Randall_Jarrell,Randall Jarrell
http://dbpedia.org/resource/Shelia_P._Moses,Shelia P. Moses
http://dbpedia.org/resource/Stanley_Kunitz,Stanley Kunitz
http://dbpedia.org/resource/William_Jacobs_(producer),William Jacobs
http://dbpedia.org/resource/A._Mark_Ratner,A. Mark Ratner
http://dbpedia.org/resource/Alex_Marshall_(journalist),Alex Marshall
http://dbpedia.org/resource/Brenda_Maddox,Brenda Maddox
http://dbpedia.org/resource/George_Helgesen_Fitch,George Helgesen Fitch
http://dbpedia.org/resource/Hart_Crane,Hart Crane
http://dbpedia.org/resource/James_Salter,James Salter
http://dbpedia.org/resource/Mark_Bowden,Mark Bowden
http://dbpedia.org/resource/May_Swenson,May Swenson
http://dbpedia.org/resource/Henry_Hardy_Heins,Henry Hardy Heins
http://dbpedia.org/resource/Olivia_Goldsmith,Olivia Goldsmith
http://dbpedia.org/resource/Ilene_Chaiken,Ilene Chaiken
http://dbpedia.org/resource/Jane_Leslie_Conly,Jane Leslie Conly
http://dbpedia.org/resource/Jeff_Lindsay_(writer),Jeff Lindsay
http://dbpedia.org/resource/John_Sickels,John Sickels
http://dbpedia.org/resource/John_Travis_(physician),John Travis
http://dbpedia.org/resource/John_Travis_(physician),Dr. John Travis
http://dbpedia.org/resource/Joseph_Mitchell_(writer),Joseph Mitchell
http://dbpedia.org/resource/Josepha_Sherman,Josepha Sherman
http://dbpedia.org/resource/José_Antonio_Burciaga,José Antonio Burciaga
http://dbpedia.org/resource/Keith_Donohue_(novelist),Keith Donohue
http://dbpedia.org/resource/Lorene_Scafaria,Lorene Scafaria
http://dbpedia.org/resource/MacKinlay_Kantor,MacKinlay Kantor
http://dbpedia.org/resource/Mary_Noailles_Murfree,Mary Noailles Murfree
http://dbpedia.org/resource/Morrie_Ryskind,Morrie Ryskind
http://dbpedia.org/resource/Persia_Woolley,Persia Woolley
http://dbpedia.org/resource/Richard_Peck_(writer),Richard Peck
http://dbpedia.org/resource/Robert_Girardi,Robert Girardi
http://dbpedia.org/resource/Stephen_Dixon_(author),Stephen Dixon
http://dbpedia.org/resource/Stéphanie_Blake,Stéphanie Blake
http://dbpedia.org/resource/Thomas_Savage_(novelist),Thomas Savage
http://dbpedia.org/resource/Tim_Kring,Tim Kring
http://dbpedia.org/resource/Willy_Holtzman,Willy Holtzman
http://dbpedia.org/resource/Willy_Holtzman,William Scott Holtzman
http://dbpedia.org/resource/Emma_Lazarus,Emma Lazarus
http://dbpedia.org/resource/Jade_Snow_Wong,Jade Snow Wong
http://dbpedia.org/resource/Karenna_Gore,Karenna Gore
http://dbpedia.org/resource/Karenna_Gore,Karenna Gore Schiff
http://dbpedia.org/resource/Laurence_Yep,Laurence Yep
http://dbpedia.org/resource/Miguel_Piñero,Miguel Piñero
http://dbpedia.org/resource/Alexander_Woollcott,Alexander Woollcott
http://dbpedia.org/resource/Caresse_Crosby,Caresse Crosby
http://dbpedia.org/resource/J._Frank_Dobie,J. Frank Dobie
http://dbpedia.org/resource/Kate_Wilhelm,Kate Wilhelm
http://dbpedia.org/resource/Louis_Auchincloss,Louis Auchincloss
http://dbpedia.org/resource/Martin_Caidin,Martin Caidin
http://dbpedia.org/resource/Naomi_Shihab_Nye,Naomi Shihab Nye
http://dbpedia.org/resource/Oliver_Wendell_Holmes_Sr.,Oliver Wendell Holmes
http://dbpedia.org/resource/Randall_Garrett,Randall Garrett
http://dbpedia.org/resource/Robert_Coover,Robert Coover
http://dbpedia.org/resource/William_T._Vollmann,William T. Vollmann
http://dbpedia.org/resource/Pamela_Wallace,Pamela Wallace
http://dbpedia.org/resource/Sam_Taylor_(director),Sam Taylor
http://dbpedia.org/resource/Ambrose_Bierce,Ambrose Bierce
http://dbpedia.org/resource/David_Wojahn,David Wojahn
http://dbpedia.org/resource/Sallie_Ann_Glassman,Sallie Ann Glassman
http://dbpedia.org/resource/Alexander_Jablokov,Alexander Jablokov
http://dbpedia.org/resource/Anne_McAllister,Anne McAllister
http://dbpedia.org/resource/Arthur_J._Burks,Arthur J. Burks
http://dbpedia.org/resource/Barbara_Christian,Barbara Christian
http://dbpedia.org/resource/Bill_Pronzini,Bill Pronzini
http://dbpedia.org/resource/Carlo_Wolff,Carlo Wolff
http://dbpedia.org/resource/Cathy_Song,Cathy Song
http://dbpedia.org/resource/Cathy_Song,Cathy-Lynn Song
http://dbpedia.org/resource/Clint_Johnson,Clint Johnson
http://dbpedia.org/resource/David_F._Case,David F. Case
http://dbpedia.org/resource/Deborah_Turner_Harris,Deborah Turner Harris
http://dbpedia.org/resource/Dixie_Browning,Dixie Browning
http://dbpedia.org/resource/Donald_Harington_(writer),Donald Harington
http://dbpedia.org/resource/Dorothy_Scarborough,Dorothy Scarborough
http://dbpedia.org/resource/Ed_Pegg_Jr.,"Ed Pegg, Jr."
http://dbpedia.org/resource/Ed_Pegg_Jr.,Edward T. Pegg
http://dbpedia.org/resource/Elizabeth_Pepper,Elizabeth Pepper
http://dbpedia.org/resource/Elizabeth_Pepper,Elizabeth Pepper Dacosta
http://dbpedia.org/resource/Ellen_Wittlinger,Ellen Wittlinger
http://dbpedia.org/resource/Emily_Rooney,Emily Rooney
http://dbpedia.org/resource/F._F._Bosworth,F. F. Bosworth
http://dbpedia.org/resource/Gail_Omvedt,Gail Omvedt
http://dbpedia.org/resource/Gareth_Penn,Gareth Penn
http://dbpedia.org/resource/Gerald_W._Page,Gerald W. Page
http://dbpedia.org/resource/Geri_Doran,Geri Doran
http://dbpedia.org/resource/Gina_Ferris_Wilkins,Gina Ferris Wilkins
http://dbpedia.org/resource/Gina_Ferris_Wilkins,Gina Ferris Vaughan Wilkins
http://dbpedia.org/resource/Greye_La_Spina,Greye La Spina
http://dbpedia.org/resource/Henry_S._Whitehead,Henry S. Whitehead
"http://dbpedia.org/resource/Houston_A._Baker,_Jr.","Houston A. Baker, Jr."
"http://dbpedia.org/resource/Houston_A._Baker,_Jr.",Houston A. Baker Jr.
http://dbpedia.org/resource/Jack_Newfield,Jack Newfield
http://dbpedia.org/resource/Jack_Newfield,Jack Abraham Newfield
http://dbpedia.org/resource/Jeanne_Hines,Jeanne Hines
http://dbpedia.org/resource/Jeffrey_Konvitz,Jeffrey Konvitz
http://dbpedia.org/resource/Joel_Sayre,Joel Sayre
http://dbpedia.org/resource/John_Gierach,John Gierach
http://dbpedia.org/resource/Juan_Felipe_Herrera,Juan Felipe Herrera
http://dbpedia.org/resource/Julia_London,Julia London
http://dbpedia.org/resource/Julia_London,Dinah Dinwiddie
http://dbpedia.org/resource/Katherine_Sutcliffe,Katherine Sutcliffe
http://dbpedia.org/resource/Larry_J._Kolb,Larry J. Kolb
http://dbpedia.org/resource/Larry_J._Kolb,Larry Jackson Kolb
http://dbpedia.org/resource/Laura_Abbot,Laura Abbot
http://dbpedia.org/resource/Mark_Bomback,Mark Bomback
http://dbpedia.org/resource/Martin_J._Klein,Martin J. Klein
http://dbpedia.org/resource/Melanie_Craft,Melanie Craft
http://dbpedia.org/resource/Milt_Thomas,Milt Thomas
http://dbpedia.org/resource/Murray_Schisgal,Murray Schisgal
http://dbpedia.org/resource/Nan_Ryan,Nan Ryan
http://dbpedia.org/resource/Nan_Ryan,Nancy Henderson Ryan
http://dbpedia.org/resource/Paul_Shepard,Paul Shepard
http://dbpedia.org/resource/Paul_Shepard,"Paul Howe Shepard, Jr."
http://dbpedia.org/resource/Richard_Zimler,Richard Zimler
http://dbpedia.org/resource/Robert_Graysmith,Robert Graysmith
http://dbpedia.org/resource/Roberta_Helmer,Roberta Helmer
http://dbpedia.org/resource/Rosanne_Kohake,Rosanne Kohake
http://dbpedia.org/resource/Rosanne_Kohake,Rosanne Frances Lipps Kohake
http://dbpedia.org/resource/Scott_Swan,Scott Swan
http://dbpedia.org/resource/Shirlee_Busbee,Shirlee Busbee
http://dbpedia.org/resource/Shirlee_Busbee,Shirlee Elaine Busbee
http://dbpedia.org/resource/Silas_House,Silas House
http://dbpedia.org/resource/Stephen_Birmingham,Stephen Birmingham
http://dbpedia.org/resource/Stephen_Rodefer,Stephen Rodefer
http://dbpedia.org/resource/Steven-Elliot_Altman,Steven-Elliot Altman
http://dbpedia.org/resource/Tamara_Thorne,Tamara Thorne
http://dbpedia.org/resource/Ted_Dangelmayer,Ted Dangelmayer
http://dbpedia.org/resource/Ted_Dangelmayer,George Theodore Dangelmayer
http://dbpedia.org/resource/Thomas_Dixon_Jr.,"Thomas Dixon, Jr."
http://dbpedia.org/resource/Troy_Rutter,Troy Rutter
http://dbpedia.org/resource/Wayne_Robbins,Wayne Robbins
http://dbpedia.org/resource/Wayne_Robbins,Windom Wayne Robbins
http://dbpedia.org/resource/William_Bast,William Bast
http://dbpedia.org/resource/William_Kissick,William Kissick
http://dbpedia.org/resource/William_Kissick,William Lee Kissick
http://dbpedia.org/resource/Jacob_M._Appel,Jacob M. Appel
http://dbpedia.org/resource/Alfred_Slote,Alfred Slote
http://dbpedia.org/resource/Ann_Major,Ann Major
http://dbpedia.org/resource/Ann_Major,Margaret Major Cleaves
http://dbpedia.org/resource/C._Graham_Baker,C. Graham Baker
http://dbpedia.org/resource/C._Graham_Baker,Charles Graham Baker
http://dbpedia.org/resource/Cait_London,Cait London
http://dbpedia.org/resource/Cait_London,Lois Kleinsasser
http://dbpedia.org/resource/Christine_Rimmer,Christine Rimmer
http://dbpedia.org/resource/Deborah_J._Ross,Deborah J. Ross
http://dbpedia.org/resource/Edward_Page_Mitchell,Edward Page Mitchell
http://dbpedia.org/resource/Edward_T._Lowe_Jr.,Edward T. Lowe Jr.
http://dbpedia.org/resource/Edward_T._Lowe_Jr.,"Edward T. Lowe, Jr."
http://dbpedia.org/resource/Edwin_Blum,Edwin Blum
http://dbpedia.org/resource/Heather_MacAllister,Heather MacAllister
http://dbpedia.org/resource/Heather_MacAllister,Heather W. MacAllister
http://dbpedia.org/resource/Henriette_Mantel,Henriette Mantel
http://dbpedia.org/resource/Jayge_Carr,Jayge Carr
http://dbpedia.org/resource/Jayge_Carr,Marj Krueger
http://dbpedia.org/resource/John_Braheny,John Braheny
http://dbpedia.org/resource/John_Crane_(writer),John Crane
http://dbpedia.org/resource/Kristine_Rolofson,Kristine Rolofson
http://dbpedia.org/resource/Mabel_Loomis_Todd,Mabel Loomis Todd
http://dbpedia.org/resource/Martin_Pousson,Martin Pousson
http://dbpedia.org/resource/Peggy_Moreland,Peggy Bozeman Morse
http://dbpedia.org/resource/Peggy_Moreland,Peggy Moreland
http://dbpedia.org/resource/Richard_P._Rosenthal,Richard P. Rosenthal
http://dbpedia.org/resource/Ron_Currie_Jr.,Ron Currie Jr.
http://dbpedia.org/resource/Susan_Musgrave,Susan Musgrave
http://dbpedia.org/resource/Tom_Mintier,Tom Mintier
http://dbpedia.org/resource/Tom_W._Blackburn,Tom W. Blackburn
http://dbpedia.org/resource/Walter_Anthony,Walter Anthony
http://dbpedia.org/resource/Warren_W._Wiersbe,Warren W. Wiersbe
http://dbpedia.org/resource/Wendell_Mayes,Wendell Mayes
http://dbpedia.org/resource/William_Michaelian,William Michaelian
http://dbpedia.org/resource/A._B._Spellman,A. B. Spellman
